IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
4009b6,rax,19637172,10965,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x38(%rsp),%eax",1,0,8.208718,48.756218905472636,51.243781094527364
400999,rdi,19639676,5332,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x2016e0(%rip),%rdi",1,0,8.209767,48.756218905472636,51.243781094527364
4009a0,rdx,19656421,2163,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x3c(%rsp),%rdx",0,1,8.216779,48.756218905472636,51.243781094527364
4009a5,rax,19715650,3047,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.241584,48.756218905472636,51.243781094527364
4009ba,rcx,19715771,11234,masked,<_Z8BFSGraphiPPc>,add,"add, $0x4,%rcx",1,0,8.241634,49.25373134328358,50.74626865671642
4009a5,rax,19773019,7014,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.265609,48.756218905472636,51.243781094527364
4009a0,rdx,19805024,11685,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x3c(%rsp),%rdx",1,0,8.279012,48.25870646766169,51.74129353233831
400978,rdi,19821190,2064,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x201701(%rip),%rdi",0,1,8.285783,48.25870646766169,51.74129353233831
400989,rax,19836845,9236,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.292339,48.756218905472636,51.243781094527364
4009b6,rax,19848058,6982,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x38(%rsp),%eax",1,0,8.297035,49.25373134328358,50.74626865671642
4009a7,rsi,19864332,7483,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca3,%esi",0,1,8.30385,49.25373134328358,50.74626865671642
4009a0,rdx,19865071,12805,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x3c(%rsp),%rdx",1,0,8.304159,48.756218905472636,51.243781094527364
400990,r12,19896061,5376,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,8.317138,48.25870646766169,51.74129353233831
400984,rsi,19935449,11033,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca3,%esi",1,0,8.333633,47.76119402985075,52.23880597014925
4009ba,rcx,19957376,11076,crash,<_Z8BFSGraphiPPc>,add,"add, $0x4,%rcx",0,1,8.342816,47.76119402985075,52.23880597014925
4009a7,rsi,19979590,12775,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca3,%esi",1,0,8.352118,47.76119402985075,52.23880597014925
40097f,rdx,19988644,8909,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x38(%rsp),%rdx",0,1,8.35591,47.76119402985075,52.23880597014925
40097f,rdx,19989437,2082,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x38(%rsp),%rdx",0,1,8.356242,47.76119402985075,52.23880597014925
400989,rax,19991337,13689,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.357038,48.25870646766169,51.74129353233831
4009a5,rax,19995488,9035,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.358776,47.76119402985075,52.23880597014925
4009ba,rcx,20007140,9452,crash,<_Z8BFSGraphiPPc>,add,"add, $0x4,%rcx",0,1,8.363656,47.76119402985075,52.23880597014925
4009b1,rcx,20010193,3806,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x8(%rsp),%rcx",1,0,8.364935,47.2636815920398,52.7363184079602
400999,rdi,20012360,1938,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2016e0(%rip),%rdi",0,1,8.365842,47.76119402985075,52.23880597014925
400990,r12,20019964,4727,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,8.369027,47.76119402985075,52.23880597014925
4009a0,rdx,20031861,9425,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x3c(%rsp),%rdx",0,1,8.374009,47.76119402985075,52.23880597014925
4009a0,rdx,20044042,537,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x3c(%rsp),%rdx",0,1,8.37911,47.76119402985075,52.23880597014925
400989,rax,20078931,6815,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.393721,47.76119402985075,52.23880597014925
