IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
42b8a9,rdx,90563,10047,masked,<__drand48_iterate>,shl,"shl, $0x10,%edx",1,0,0.0,71.2871287128713,28.712871287128714
404046,rdx,494045,682,crash,<InitX>,mov,"mov, -0x28(%rbp),%rdx",0,1,0.022905,70.58823529411765,29.41176470588235
42b7d1,rbp,596557,3268,crash,<__erand48_r>,mov,"mov, %rdx,%rbp",0,1,0.028725,69.90291262135922,30.097087378640776
42b7d1,rbp,767218,3990,masked,<__erand48_r>,mov,"mov, %rdx,%rbp",1,0,0.038413,70.1923076923077,29.807692307692307
42b8c1,rax,1063028,11835,masked,<__drand48_iterate>,shr,"shr, $0x20,%rax",1,0,0.055206,70.47619047619048,29.523809523809526
42b897,rax,1135917,7309,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,0.059344,70.75471698113208,29.245283018867923
42b7d8,rsp,1217407,7420,crash,<__erand48_r>,sub,"sub, $0x18,%rsp",0,1,0.06397,71.02803738317758,28.97196261682243
42b8c5,rdx,1222522,10918,masked,<__drand48_iterate>,shr,"shr, $0x10,%rdx",1,0,0.064261,71.29629629629629,28.703703703703702
42b7fe,rcx,1258920,5657,masked,<__erand48_r>,movzwl,"movzwl, (%rbx),%ecx",1,0,0.066327,71.55963302752293,28.440366972477065
42b7ef,rcx,1431963,2985,masked,<__erand48_r>,shl,"shl, $0x4,%ecx",1,0,0.076151,71.81818181818181,28.181818181818183
42b8a5,rdx,1655029,7767,masked,<__drand48_iterate>,movzwl,"movzwl, 0x2(%rdi),%edx",1,0,0.088814,72.07207207207207,27.92792792792793
42b824,xmm0,1772357,1887,masked,<__erand48_r>,movsd,"movsd, 0x8(%rsp),%xmm0",1,0,0.095475,72.32142857142857,27.678571428571427
42b7ac,rsp,2098707,7899,crash,<drand48>,add,"add, $0x18,%rsp",0,1,0.114001,72.56637168141593,27.43362831858407
42b7fc,rax,2151805,337,masked,<__erand48_r>,or,"or, %ecx,%eax",1,0,0.117016,71.9298245614035,28.07017543859649
42b7d0,rsp,2249428,10142,crash,<__erand48_r>,push,"push, %rbp",0,1,0.122558,71.30434782608695,28.695652173913043
42b7d8,rsp,2258905,7500,crash,<__erand48_r>,sub,"sub, $0x18,%rsp",0,1,0.123096,71.55172413793103,28.448275862068964
42b794,rsi,2304186,977,crash,<drand48>,mov,"mov, $0x709750,%esi",0,1,0.125666,71.7948717948718,28.205128205128204
42b8a2,rax,2402946,5721,masked,<__drand48_iterate>,or,"or, %rdx,%rax",1,0,0.131273,71.1864406779661,28.8135593220339
42b897,rax,2412598,10197,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,0.131821,71.42857142857143,28.571428571428573
42b815,rcx,2689822,11,masked,<__erand48_r>,shl,"shl, $0x4,%ecx",1,0,0.147559,70.83333333333333,29.166666666666668
42b7e9,rcx,2728537,10189,masked,<__erand48_r>,movzwl,"movzwl, 0x4(%rbx),%ecx",1,0,0.149756,71.07438016528926,28.925619834710744
42b8ac,rax,2781892,5493,masked,<__drand48_iterate>,or,"or, %rdx,%rax",1,0,0.152785,71.31147540983606,28.688524590163933
404084,rbx,3014008,3984,crash,<InitX>,lea,"lea, (%rdx,%rax,1),%rbx",0,1,0.165963,71.54471544715447,28.45528455284553
42b818,rcx,3188222,10592,masked,<__erand48_r>,or,"or, %esi,%ecx",1,0,0.175853,71.7741935483871,28.225806451612904
42b81a,rax,3291015,12287,masked,<__erand48_r>,or,"or, %rcx,%rax",1,0,0.181688,71.2,28.8
40406d,rax,3294131,10894,crash,<InitX>,mov,"mov, -0x18(%rbp),%rax",0,1,0.181865,71.42857142857143,28.571428571428573
42b89b,rdx,3546947,7416,masked,<__drand48_iterate>,movzwl,"movzwl, (%rdi),%edx",1,0,0.196217,70.86614173228347,29.133858267716537
42b7ed,rax,3579191,4848,masked,<__erand48_r>,mov,"mov, %esi,%eax",1,0,0.198048,71.09375,28.90625
42b7e9,rcx,3687775,3196,masked,<__erand48_r>,movzwl,"movzwl, 0x4(%rbx),%ecx",1,0,0.204212,70.54263565891473,29.45736434108527
42b7d1,rbp,3794116,2618,crash,<__erand48_r>,mov,"mov, %rdx,%rbp",0,1,0.210249,70.0,30.0
42b890,rflags,4307378,8962,masked,<__drand48_iterate>,ate>:,ate>:,1,0,0.239386,69.46564885496183,30.53435114503817
42b7e5,rsi,4452076,8915,masked,<__erand48_r>,movzwl,"movzwl, 0x2(%rbx),%esi",1,0,0.247601,69.6969696969697,30.303030303030305
42b812,rax,4573773,8323,masked,<__erand48_r>,or,"or, %rdx,%rax",1,0,0.25451,69.92481203007519,30.075187969924812
42b8b8,rax,4609683,4262,masked,<__drand48_iterate>,add,"add, %rdx,%rax",1,0,0.256548,70.14925373134328,29.850746268656717
42b80e,rdx,4649895,8841,masked,<__erand48_r>,shl,"shl, $0x20,%rdx",1,0,0.258831,70.37037037037037,29.62962962962963
42b822,rax,4928842,4504,masked,<__erand48_r>,xor,"xor, %eax,%eax",1,0,0.274667,70.58823529411765,29.41176470588235
42b7d1,rbp,5140360,12034,crash,<__erand48_r>,mov,"mov, %rdx,%rbp",0,1,0.286674,70.8029197080292,29.197080291970803
42b801,rdx,5154720,6250,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,0.28749,71.01449275362319,28.985507246376812
42b794,rsi,5221329,8855,masked,<drand48>,mov,"mov, $0x709750,%esi",1,0,0.291271,70.50359712230215,29.496402877697843
42b8a5,rdx,5225671,2049,masked,<__drand48_iterate>,movzwl,"movzwl, 0x2(%rdi),%edx",1,0,0.291518,70.0,30.0
42b837,rsp,5233012,2903,crash,<__erand48_r>,add,"add, $0x18,%rsp",0,1,0.291934,70.2127659574468,29.78723404255319
42b8a9,rdx,5552480,11149,masked,<__drand48_iterate>,shl,"shl, $0x10,%edx",1,0,0.31007,70.4225352112676,29.577464788732396
42b8c5,rdx,5667100,4453,masked,<__drand48_iterate>,shr,"shr, $0x10,%rdx",1,0,0.316577,70.62937062937063,29.37062937062937
42b812,rax,5869530,11980,masked,<__erand48_r>,or,"or, %rdx,%rax",1,0,0.328069,70.83333333333333,29.166666666666668
42b7fc,rax,6143098,7146,masked,<__erand48_r>,or,"or, %ecx,%eax",1,0,0.343599,71.03448275862068,28.96551724137931
40409e,rax,6168159,2200,masked,<InitX>,mov,"mov, 0x30517b(%rip),%rax",1,0,0.345022,71.23287671232876,28.767123287671232
42b790,rsp,6190685,10514,crash,<drand48>,sub,"sub, $0x18,%rsp",0,1,0.346301,71.42857142857143,28.571428571428573
404051,rdx,6251474,12583,masked,<InitX>,mov,"mov, %rax,%rdx",1,0,0.349752,71.62162162162163,28.37837837837838
42b83c,rsp,6372159,5253,crash,<__erand48_r>,pop,"pop, %rbp",0,1,0.356603,71.14093959731544,28.859060402684563
42b7fc,rax,6431053,885,masked,<__erand48_r>,or,"or, %ecx,%eax",1,0,0.359946,70.66666666666667,29.333333333333332
42b8a5,rdx,6535057,10238,masked,<__drand48_iterate>,movzwl,"movzwl, 0x2(%rdi),%edx",1,0,0.365851,70.86092715231788,29.13907284768212
42b7fe,rcx,6756926,9148,masked,<__erand48_r>,movzwl,"movzwl, (%rbx),%ecx",1,0,0.378446,71.05263157894737,28.94736842105263
42b837,rsp,6912907,7042,crash,<__erand48_r>,add,"add, $0x18,%rsp",0,1,0.387301,71.24183006535948,28.758169934640524
42b7f2,rsi,7110640,5870,masked,<__erand48_r>,shl,"shl, $0x14,%esi",1,0,0.398526,70.77922077922078,29.22077922077922
42b7a6,xmm0,7240537,8861,masked,<drand48>,movsd,"movsd, 0x8(%rsp),%xmm0",1,0,0.4059,70.96774193548387,29.032258064516128
42b837,rsp,7268146,12579,crash,<__erand48_r>,add,"add, $0x18,%rsp",0,1,0.407468,71.15384615384616,28.846153846153847
42b7d1,rbp,7427998,7705,crash,<__erand48_r>,mov,"mov, %rdx,%rbp",0,1,0.416543,71.3375796178344,28.662420382165607
42b82a,xmm0,7471743,7414,masked,<__erand48_r>,subsd,"subsd, 0xa23a6(%rip),%xmm0",1,0,0.419026,70.88607594936708,29.11392405063291
42b8c1,rax,7746455,2114,masked,<__drand48_iterate>,shr,"shr, $0x20,%rax",1,0,0.434621,71.06918238993711,28.930817610062892
404051,rdx,7879178,6342,masked,<InitX>,mov,"mov, %rax,%rdx",1,0,0.442156,71.25,28.75
42b7ac,rsp,7889525,4384,crash,<drand48>,add,"add, $0x18,%rsp",0,1,0.442743,70.80745341614907,29.19254658385093
42b83b,rsp,8049245,6090,crash,<__erand48_r>,pop,"pop, %rbx",0,1,0.45181,70.37037037037037,29.62962962962963
42b7fc,rax,8122240,9945,masked,<__erand48_r>,or,"or, %ecx,%eax",1,0,0.455954,70.5521472392638,29.447852760736197
42b89e,rax,8124032,10873,masked,<__drand48_iterate>,shl,"shl, $0x20,%rax",1,0,0.456056,70.73170731707317,29.26829268292683
42b8b8,rax,8185420,1967,masked,<__drand48_iterate>,add,"add, %rdx,%rax",1,0,0.459541,70.9090909090909,29.09090909090909
42b822,rax,8273309,6290,masked,<__erand48_r>,xor,"xor, %eax,%eax",1,0,0.46453,71.08433734939759,28.91566265060241
42b801,rdx,8315895,845,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,0.466948,70.65868263473054,29.34131736526946
42b7f5,rax,8989622,12361,masked,<__erand48_r>,shr,"shr, $0xc,%ax",1,0,0.505195,70.23809523809524,29.761904761904763
42b822,rax,9004549,10034,masked,<__erand48_r>,xor,"xor, %eax,%eax",1,0,0.506043,70.41420118343196,29.585798816568047
42b8a2,rax,9039279,7055,masked,<__drand48_iterate>,or,"or, %rdx,%rax",1,0,0.508014,70.58823529411765,29.41176470588235
404080,rax,9158496,11875,crash,<InitX>,mov,"mov, -0x38(%rbp),%rax",0,1,0.514782,70.76023391812865,29.239766081871345
42b7d0,rsp,9405039,8300,crash,<__erand48_r>,push,"push, %rbp",0,1,0.528778,70.93023255813954,29.069767441860463
42b824,xmm0,9621956,9650,masked,<__erand48_r>,movsd,"movsd, 0x8(%rsp),%xmm0",1,0,0.541092,71.09826589595376,28.90173410404624
42b7d8,rsp,9735014,12290,crash,<__erand48_r>,sub,"sub, $0x18,%rsp",0,1,0.547511,71.26436781609195,28.735632183908045
42b8cd,rax,9891991,11895,masked,<__drand48_iterate>,xor,"xor, %eax,%eax",1,0,0.556422,70.85714285714286,29.142857142857142
42b79e,rdi,10052504,3064,crash,<drand48>,mov,"mov, %rsi,%rdi",0,1,0.565534,71.02272727272727,28.977272727272727
42b7f9,rax,10350264,5936,masked,<__erand48_r>,movzwl,"movzwl, %ax,%eax",1,0,0.582438,71.1864406779661,28.8135593220339
42b79e,rdi,10623275,83,masked,<drand48>,mov,"mov, %rsi,%rdi",1,0,0.597937,71.34831460674157,28.651685393258425
40404d,rax,10812826,7609,crash,<InitX>,shl,"shl, $0x4,%rax",0,1,0.608698,71.50837988826815,28.491620111731844
42b7fe,rcx,11024291,214,masked,<__erand48_r>,movzwl,"movzwl, (%rbx),%ecx",1,0,0.620702,71.66666666666667,28.333333333333332
42b837,rsp,11286292,1762,crash,<__erand48_r>,add,"add, $0x18,%rsp",0,1,0.635576,71.8232044198895,28.176795580110497
42b818,rcx,11387081,8605,masked,<__erand48_r>,or,"or, %esi,%ecx",1,0,0.641298,71.42857142857143,28.571428571428573
42b7f5,rax,11505017,7365,masked,<__erand48_r>,shr,"shr, $0xc,%ax",1,0,0.647993,71.03825136612022,28.961748633879782
42b7e5,rsi,11670819,4247,masked,<__erand48_r>,movzwl,"movzwl, 0x2(%rbx),%esi",1,0,0.657405,71.19565217391305,28.804347826086957
40404d,rax,11749357,3199,masked,<InitX>,shl,"shl, $0x4,%rax",1,0,0.661864,71.35135135135135,28.64864864864865
42b7f9,rax,11776311,10420,masked,<__erand48_r>,movzwl,"movzwl, %ax,%eax",1,0,0.663394,71.50537634408602,28.49462365591398
404046,rdx,11956229,6605,masked,<InitX>,mov,"mov, -0x28(%rbp),%rdx",1,0,0.673608,71.65775401069519,28.342245989304814
404084,rbx,12047560,4389,crash,<InitX>,lea,"lea, (%rdx,%rax,1),%rbx",0,1,0.678793,71.27659574468085,28.72340425531915
42b8ac,rax,12180675,6208,masked,<__drand48_iterate>,or,"or, %rdx,%rax",1,0,0.68635,70.8994708994709,29.1005291005291
42b7ac,rsp,12407237,1276,crash,<drand48>,add,"add, $0x18,%rsp",0,1,0.699211,70.52631578947368,29.473684210526315
42b801,rdx,12452325,837,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,0.701771,70.68062827225131,29.319371727748692
42b7e5,rsi,12751342,12543,masked,<__erand48_r>,movzwl,"movzwl, 0x2(%rbx),%esi",1,0,0.718746,70.83333333333333,29.166666666666668
404042,rax,12786640,5713,crash,<InitX>,mov,"mov, -0x18(%rbp),%rax",0,1,0.72075,70.46632124352331,29.533678756476682
42b812,rax,12789730,12883,masked,<__erand48_r>,or,"or, %rdx,%rax",1,0,0.720925,70.61855670103093,29.38144329896907
42b80e,rdx,12833423,9590,masked,<__erand48_r>,shl,"shl, $0x20,%rdx",1,0,0.723406,70.76923076923077,29.23076923076923
42b897,rax,12855523,6807,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,0.72466,70.91836734693878,29.081632653061224
42b794,rsi,12985276,9579,crash,<drand48>,mov,"mov, $0x709750,%esi",0,1,0.732026,71.06598984771574,28.934010152284262
42b801,rdx,13143732,9414,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,0.741022,71.21212121212122,28.78787878787879
42b7f2,rsi,13154378,8657,masked,<__erand48_r>,shl,"shl, $0x14,%esi",1,0,0.741626,71.35678391959799,28.64321608040201
42b7fc,rax,13376461,5621,masked,<__erand48_r>,or,"or, %ecx,%eax",1,0,0.754234,71.5,28.5
42b897,rax,13734195,9785,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,0.774542,71.64179104477611,28.35820895522388
404078,rax,14347016,8819,crash,<InitX>,shl,"shl, $0x4,%rax",0,1,0.809332,71.14427860696517,28.855721393034827
42b799,rdx,14412313,5386,crash,<drand48>,lea,"lea, 0x8(%rsp),%rdx",0,1,0.813039,71.64179104477611,28.35820895522388
42b80e,rdx,14455524,2993,masked,<__erand48_r>,shl,"shl, $0x20,%rdx",1,0,0.815492,71.64179104477611,28.35820895522388
42b8c1,rax,14907863,2349,masked,<__drand48_iterate>,shr,"shr, $0x20,%rax",1,0,0.841171,71.64179104477611,28.35820895522388
42b8cd,rax,15078758,9468,masked,<__drand48_iterate>,xor,"xor, %eax,%eax",1,0,0.850872,71.64179104477611,28.35820895522388
40409e,rax,15124010,3776,masked,<InitX>,mov,"mov, 0x30517b(%rip),%rax",1,0,0.853441,71.64179104477611,28.35820895522388
42b8a5,rdx,15277837,9233,masked,<__drand48_iterate>,movzwl,"movzwl, 0x2(%rdi),%edx",1,0,0.862174,72.13930348258707,27.860696517412936
42b801,rdx,15591084,443,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,0.879957,71.64179104477611,28.35820895522388
42b7a6,xmm0,15618371,2574,masked,<drand48>,movsd,"movsd, 0x8(%rsp),%xmm0",1,0,0.881506,71.64179104477611,28.35820895522388
42b812,rax,15670135,2753,masked,<__erand48_r>,or,"or, %rdx,%rax",1,0,0.884444,71.64179104477611,28.35820895522388
42b83b,rbx,15709161,2275,masked,<__erand48_r>,pop,"pop, %rbx",1,0,0.88666,71.14427860696517,28.855721393034827
42b7fe,rcx,15774032,7236,masked,<__erand48_r>,movzwl,"movzwl, (%rbx),%ecx",1,0,0.890343,71.14427860696517,28.855721393034827
42b7ac,rsp,16141043,20,crash,<drand48>,add,"add, $0x18,%rsp",0,1,0.911178,71.64179104477611,28.35820895522388
42b837,rsp,16200835,922,crash,<__erand48_r>,add,"add, $0x18,%rsp",0,1,0.914572,71.64179104477611,28.35820895522388
42b80e,rdx,16618487,10000,masked,<__erand48_r>,shl,"shl, $0x20,%rdx",1,0,0.938282,72.13930348258707,27.860696517412936
42b8b8,rax,16619874,7922,masked,<__drand48_iterate>,add,"add, %rdx,%rax",1,0,0.938361,72.636815920398,27.36318407960199
42b790,rsp,16858142,2176,crash,<drand48>,sub,"sub, $0x18,%rsp",0,1,0.951887,72.636815920398,27.36318407960199
42b822,rax,16892464,653,masked,<__erand48_r>,xor,"xor, %eax,%eax",1,0,0.953836,72.636815920398,27.36318407960199
40407c,rdx,17213378,7680,crash,<InitX>,lea,"lea, 0x8(%rax),%rdx",0,1,0.972054,72.636815920398,27.36318407960199
42b8ac,rax,17267511,11487,masked,<__drand48_iterate>,or,"or, %rdx,%rax",1,0,0.975127,72.13930348258707,27.860696517412936
42b7e1,rflags,17307780,6246,masked,<__erand48_r>,test,"test, %eax,%eax",1,0,0.977413,72.13930348258707,27.860696517412936
42b801,rdx,17584041,4717,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,0.993096,72.13930348258707,27.860696517412936
42b82a,xmm0,17931333,4143,masked,<__erand48_r>,subsd,"subsd, 0xa23a6(%rip),%xmm0",1,0,1.012812,72.13930348258707,27.860696517412936
40407c,rdx,18020975,12241,crash,<InitX>,lea,"lea, 0x8(%rax),%rdx",0,1,1.017901,72.13930348258707,27.860696517412936
42b897,rax,18167541,4310,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,1.026221,72.13930348258707,27.860696517412936
404080,rax,18413304,4100,crash,<InitX>,mov,"mov, -0x38(%rbp),%rax",0,1,1.040173,72.636815920398,27.36318407960199
42b8b3,rax,18447431,10010,masked,<__drand48_iterate>,imul,"imul, 0x10(%rsi),%rax",1,0,1.04211,72.636815920398,27.36318407960199
404078,rax,18596776,6535,crash,<InitX>,shl,"shl, $0x4,%rax",0,1,1.050588,72.13930348258707,27.860696517412936
404078,rax,18659254,1955,crash,<InitX>,shl,"shl, $0x4,%rax",0,1,1.054135,72.13930348258707,27.860696517412936
42b7d1,rbp,18735386,9430,crash,<__erand48_r>,mov,"mov, %rdx,%rbp",0,1,1.058457,72.13930348258707,27.860696517412936
42b8af,rdx,18767392,7839,masked,<__drand48_iterate>,movzwl,"movzwl, 0xc(%rsi),%edx",1,0,1.060274,72.13930348258707,27.860696517412936
42b8b3,rax,18918219,11112,masked,<__drand48_iterate>,imul,"imul, 0x10(%rsi),%rax",1,0,1.068837,72.13930348258707,27.860696517412936
404046,rdx,18956636,6033,masked,<InitX>,mov,"mov, -0x28(%rbp),%rdx",1,0,1.071018,72.13930348258707,27.860696517412936
42b7ef,rcx,19020903,12351,masked,<__erand48_r>,shl,"shl, $0x4,%ecx",1,0,1.074666,71.64179104477611,28.35820895522388
42b822,rax,19090072,5898,masked,<__erand48_r>,xor,"xor, %eax,%eax",1,0,1.078593,71.64179104477611,28.35820895522388
42b81a,rax,19122888,3923,masked,<__erand48_r>,or,"or, %rcx,%rax",1,0,1.080456,71.64179104477611,28.35820895522388
42b801,rdx,19210350,5319,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,1.085421,72.13930348258707,27.860696517412936
42b7ac,rsp,19220019,10812,crash,<drand48>,add,"add, $0x18,%rsp",0,1,1.08597,71.64179104477611,28.35820895522388
42b83c,rbp,19243062,1791,crash,<__erand48_r>,pop,"pop, %rbp",0,1,1.087278,71.64179104477611,28.35820895522388
42b89b,rdx,19481902,6016,masked,<__drand48_iterate>,movzwl,"movzwl, (%rdi),%edx",1,0,1.100837,71.64179104477611,28.35820895522388
42b8b3,rax,19602194,8294,masked,<__drand48_iterate>,imul,"imul, 0x10(%rsi),%rax",1,0,1.107666,72.13930348258707,27.860696517412936
42b7e9,rcx,19731085,4211,masked,<__erand48_r>,movzwl,"movzwl, 0x4(%rbx),%ecx",1,0,1.114983,72.13930348258707,27.860696517412936
42b81a,rax,19962603,4811,masked,<__erand48_r>,or,"or, %rcx,%rax",1,0,1.128126,71.64179104477611,28.35820895522388
404071,rdx,20030357,6507,masked,<InitX>,mov,"mov, -0x28(%rbp),%rdx",1,0,1.131972,71.64179104477611,28.35820895522388
42b890,rflags,20241341,11226,masked,<__drand48_iterate>,ate>:,ate>:,1,0,1.14395,71.64179104477611,28.35820895522388
42b897,rax,20339163,8846,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,1.149503,71.64179104477611,28.35820895522388
42b82a,xmm0,20445267,5330,masked,<__erand48_r>,subsd,"subsd, 0xa23a6(%rip),%xmm0",1,0,1.155526,72.13930348258707,27.860696517412936
42b7d5,rbx,20527314,7906,crash,<__erand48_r>,mov,"mov, %rdi,%rbx",0,1,1.160184,72.13930348258707,27.860696517412936
42b794,rsi,20749513,8560,crash,<drand48>,mov,"mov, $0x709750,%esi",0,1,1.172798,72.636815920398,27.36318407960199
42b8a2,rax,20819668,4708,masked,<__drand48_iterate>,or,"or, %rdx,%rax",1,0,1.176781,72.13930348258707,27.860696517412936
42b824,xmm0,20849468,8934,masked,<__erand48_r>,movsd,"movsd, 0x8(%rsp),%xmm0",1,0,1.178473,71.64179104477611,28.35820895522388
42b8af,rdx,20984470,6396,masked,<__drand48_iterate>,movzwl,"movzwl, 0xc(%rsi),%edx",1,0,1.186137,71.64179104477611,28.35820895522388
42b83b,rbx,21007092,6832,crash,<__erand48_r>,pop,"pop, %rbx",0,1,1.187421,71.64179104477611,28.35820895522388
42b824,xmm0,21113160,3297,masked,<__erand48_r>,movsd,"movsd, 0x8(%rsp),%xmm0",1,0,1.193442,71.14427860696517,28.855721393034827
42b81a,rax,21189846,1601,masked,<__erand48_r>,or,"or, %rcx,%rax",1,0,1.197796,71.14427860696517,28.855721393034827
42b815,rcx,21201491,3395,masked,<__erand48_r>,shl,"shl, $0x4,%ecx",1,0,1.198457,71.64179104477611,28.35820895522388
42b7d0,rsp,22076746,9592,crash,<__erand48_r>,push,"push, %rbp",0,1,1.248145,72.13930348258707,27.860696517412936
42b8af,rdx,22456979,9880,masked,<__drand48_iterate>,movzwl,"movzwl, 0xc(%rsi),%edx",1,0,1.26973,72.13930348258707,27.860696517412936
42b89b,rdx,22644703,7777,masked,<__drand48_iterate>,movzwl,"movzwl, (%rdi),%edx",1,0,1.280387,72.13930348258707,27.860696517412936
404078,rax,22676638,7974,crash,<InitX>,shl,"shl, $0x4,%rax",0,1,1.2822,71.64179104477611,28.35820895522388
404058,rbx,22727717,9355,crash,<InitX>,lea,"lea, (%rdx,%rax,1),%rbx",0,1,1.2851,71.64179104477611,28.35820895522388
40409e,rax,22765145,8439,masked,<InitX>,mov,"mov, 0x30517b(%rip),%rax",1,0,1.287225,71.64179104477611,28.35820895522388
42b7f5,rax,23210877,1255,masked,<__erand48_r>,shr,"shr, $0xc,%ax",1,0,1.312529,71.14427860696517,28.855721393034827
42b815,rcx,23382295,9271,masked,<__erand48_r>,shl,"shl, $0x4,%ecx",1,0,1.32226,71.14427860696517,28.855721393034827
42b7fe,rcx,23458406,961,masked,<__erand48_r>,movzwl,"movzwl, (%rbx),%ecx",1,0,1.326581,71.14427860696517,28.855721393034827
42b7d5,rbx,23528944,12898,crash,<__erand48_r>,mov,"mov, %rdi,%rbx",0,1,1.330585,71.14427860696517,28.855721393034827
42b837,rsp,23740001,10116,crash,<__erand48_r>,add,"add, $0x18,%rsp",0,1,1.342567,70.64676616915423,29.35323383084577
42b890,rflags,23843924,5422,masked,<__drand48_iterate>,ate>:,ate>:,1,0,1.348466,70.64676616915423,29.35323383084577
40409e,rax,23951966,8603,masked,<InitX>,mov,"mov, 0x30517b(%rip),%rax",1,0,1.3546,70.64676616915423,29.35323383084577
42b7e5,rsi,24036189,11964,masked,<__erand48_r>,movzwl,"movzwl, 0x2(%rbx),%esi",1,0,1.359381,70.64676616915423,29.35323383084577
42b8bb,rdx,24047710,12564,masked,<__drand48_iterate>,mov,"mov, %rax,%rdx",1,0,1.360035,71.14427860696517,28.855721393034827
42b7e5,rsi,24243765,6916,masked,<__erand48_r>,movzwl,"movzwl, 0x2(%rbx),%esi",1,0,1.371165,71.64179104477611,28.35820895522388
42b8af,rdx,24431083,4167,masked,<__drand48_iterate>,movzwl,"movzwl, 0xc(%rsi),%edx",1,0,1.381799,71.64179104477611,28.35820895522388
42b7d0,rsp,24443181,8449,crash,<__erand48_r>,push,"push, %rbp",0,1,1.382486,71.64179104477611,28.35820895522388
42b80e,rdx,24485169,1852,masked,<__erand48_r>,shl,"shl, $0x20,%rdx",1,0,1.38487,71.64179104477611,28.35820895522388
42b81a,rax,24686244,9979,masked,<__erand48_r>,or,"or, %rcx,%rax",1,0,1.396284,72.13930348258707,27.860696517412936
42b897,rax,24867292,9653,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,1.406562,72.13930348258707,27.860696517412936
42b897,rax,25138342,6796,masked,<__drand48_iterate>,movzwl,"movzwl, 0x4(%rdi),%eax",1,0,1.42195,72.13930348258707,27.860696517412936
404071,rdx,25162130,982,masked,<InitX>,mov,"mov, -0x28(%rbp),%rdx",1,0,1.4233,72.636815920398,27.36318407960199
42b801,rdx,25197162,8923,masked,<__erand48_r>,mov,"mov, %rax,%rdx",1,0,1.425289,72.636815920398,27.36318407960199
42b7d8,rsp,25217966,4631,crash,<__erand48_r>,sub,"sub, $0x18,%rsp",0,1,1.42647,73.13432835820896,26.865671641791046
42b7d1,rbp,25403300,11872,crash,<__erand48_r>,mov,"mov, %rdx,%rbp",0,1,1.436991,73.13432835820896,26.865671641791046
42b812,rax,25693983,5868,masked,<__erand48_r>,or,"or, %rdx,%rax",1,0,1.453493,73.13432835820896,26.865671641791046
42b8a5,rdx,25695013,1515,masked,<__drand48_iterate>,movzwl,"movzwl, 0x2(%rdi),%edx",1,0,1.453552,72.636815920398,27.36318407960199
42b80e,rdx,25891253,1765,masked,<__erand48_r>,shl,"shl, $0x20,%rdx",1,0,1.464692,72.636815920398,27.36318407960199
42b7fe,rcx,25893590,3744,masked,<__erand48_r>,movzwl,"movzwl, (%rbx),%ecx",1,0,1.464825,72.636815920398,27.36318407960199
42b794,rsi,25954758,1934,crash,<drand48>,mov,"mov, $0x709750,%esi",0,1,1.468297,72.636815920398,27.36318407960199
42b83b,rsp,26447997,5095,crash,<__erand48_r>,pop,"pop, %rbx",0,1,1.496298,72.636815920398,27.36318407960199
42b799,rdx,26495218,6302,crash,<drand48>,lea,"lea, 0x8(%rsp),%rdx",0,1,1.498979,72.636815920398,27.36318407960199
42b81a,rax,26577693,10115,masked,<__erand48_r>,or,"or, %rcx,%rax",1,0,1.503661,73.13432835820896,26.865671641791046
42b7ed,rax,26611259,319,masked,<__erand48_r>,mov,"mov, %esi,%eax",1,0,1.505567,73.13432835820896,26.865671641791046
42b83c,rsp,26830554,11209,crash,<__erand48_r>,pop,"pop, %rbp",0,1,1.518016,73.13432835820896,26.865671641791046
42b7e5,rsi,27026700,3139,masked,<__erand48_r>,movzwl,"movzwl, 0x2(%rbx),%esi",1,0,1.529151,73.6318407960199,26.3681592039801
42b8b3,rax,27167985,11373,masked,<__drand48_iterate>,imul,"imul, 0x10(%rsi),%rax",1,0,1.537172,73.6318407960199,26.3681592039801
42b7fe,rcx,27205731,10839,masked,<__erand48_r>,movzwl,"movzwl, (%rbx),%ecx",1,0,1.539315,73.6318407960199,26.3681592039801
404092,rax,27223891,4413,masked,<InitX>,mov,"mov, -0x40(%rbp),%rax",1,0,1.540345,73.6318407960199,26.3681592039801
42b7fc,rax,27269794,11522,masked,<__erand48_r>,or,"or, %ecx,%eax",1,0,1.542951,73.6318407960199,26.3681592039801
